Agencia;dia;categoria;Senhas atendimento;time;Até 5 min. de espera;5 a 10 min. de espera;10 a 15 min. de espera;15 a 20 min. de espera;20 a 30 min. de espera;30 a 40 min. de espera;40 a 50 min. de espera;Acima de 50 min. de espera
Rio Claro;20/03/2023;4 - B - CAIXA PREFERENCIAL;8;00:05:28;3;5;0;0;0;0;0;0
Rio Claro;21/03/2023;3 - A - CAIXA ;18;00:02:28;16;1;1;0;0;0;0;0
Rio Claro;21/03/2023;4 - B - CAIXA PREFERENCIAL;4;00:02:45;3;1;0;0;0;0;0;0
Rio Claro;21/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:03:57;1;0;0;0;0;0;0;0
Rio Claro;22/03/2023;3 - A - CAIXA ;16;00:03:08;13;2;1;0;0;0;0;0
Rio Claro;22/03/2023;4 - B - CAIXA PREFERENCIAL;3;00:02:47;2;1;0;0;0;0;0;0
Rio Claro;22/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:07:37;0;1;0;0;0;0;0;0
Rio Claro;23/03/2023;3 - A - CAIXA ;34;00:04:42;23;7;1;2;1;0;0;0
Rio Claro;23/03/2023;4 - B - CAIXA PREFERENCIAL;3;00:03:22;2;1;0;0;0;0;0;0
Rio Claro;24/03/2023;3 - A - CAIXA ;23;00:05:42;16;3;0;2;2;0;0;0
Rio Claro;24/03/2023;4 - B - CAIXA PREFERENCIAL;8;00:04:30;5;2;1;0;0;0;0;0
Rio Claro;24/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:05:10;0;1;0;0;0;0;0;0
Rio Claro;27/03/2023;3 - A - CAIXA ;26;00:07:13;10;7;7;2;0;0;0;0
Rio Claro;27/03/2023;4 - B - CAIXA PREFERENCIAL;5;00:04:25;4;1;0;0;0;0;0;0
Rio Claro;28/03/2023;3 - A - CAIXA ;17;00:04:08;12;3;2;0;0;0;0;0
Rio Claro;28/03/2023;4 - B - CAIXA PREFERENCIAL;5;00:02:22;4;1;0;0;0;0;0;0
Rio Claro;28/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:08:01;0;1;0;0;0;0;0;0
Rio Claro;29/03/2023;3 - A - CAIXA ;18;00:02:40;15;3;0;0;0;0;0;0
Rio Claro;29/03/2023;4 - B - CAIXA PREFERENCIAL;3;00:01:19;3;0;0;0;0;0;0;0
Rio Claro;30/03/2023;3 - A - CAIXA ;18;00:03:22;14;2;2;0;0;0;0;0
Rio Claro;30/03/2023;4 - B - CAIXA PREFERENCIAL;7;00:02:51;6;1;0;0;0;0;0;0
Rio Claro;31/03/2023;3 - A - CAIXA ;23;00:03:33;19;2;1;1;0;0;0;0
Rio Claro;31/03/2023;4 - B - CAIXA PREFERENCIAL;4;00:05:21;3;0;1;0;0;0;0;0
Rio Claro;03/04/2023;3 - A - CAIXA ;22;00:07:37;12;4;1;2;3;0;0;0
Rio Claro;03/04/2023;4 - B - CAIXA PREFERENCIAL;12;00:06:08;7;2;2;1;0;0;0;0
Rio Claro;04/04/2023;3 - A - CAIXA ;23;00:05:51;10;8;4;1;0;0;0;0
Rio Claro;04/04/2023;4 - B - CAIXA PREFERENCIAL;10;00:05:03;7;1;2;0;0;0;0;0
Rio Claro;05/04/2023;3 - A - CAIXA ;20;00:06:34;9;5;5;0;1;0;0;0
Rio Claro;05/04/2023;4 - B - CAIXA PREFERENCIAL;7;00:04:44;4;2;1;0;0;0;0;0
Rio Claro;05/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:04;1;0;0;0;0;0;0;0
Rio Claro;06/04/2023;3 - A - CAIXA ;34;00:06:09;18;6;6;3;1;0;0;0
Rio Claro;06/04/2023;4 - B - CAIXA PREFERENCIAL;11;00:05:45;5;4;2;0;0;0;0;0
Rio Claro;10/04/2023;3 - A - CAIXA ;34;00:05:30;15;14;4;1;0;0;0;0
Rio Claro;10/04/2023;4 - B - CAIXA PREFERENCIAL;14;00:09:58;5;2;3;2;2;0;0;0
Rio Claro;11/04/2023;3 - A - CAIXA ;17;00:03:01;14;1;2;0;0;0;0;0
Rio Claro;11/04/2023;4 - B - CAIXA PREFERENCIAL;12;00:02:39;9;3;0;0;0;0;0;0
Rio Claro;12/04/2023;3 - A - CAIXA ;23;00:03:59;17;2;4;0;0;0;0;0
Rio Claro;12/04/2023;4 - B - CAIXA PREFERENCIAL;3;00:02:52;2;1;0;0;0;0;0;0
Rio Claro;13/04/2023;3 - A - CAIXA ;19;00:03:55;13;2;4;0;0;0;0;0
Rio Claro;13/04/2023;4 - B - CAIXA PREFERENCIAL;6;00:03:11;5;0;1;0;0;0;0;0
Rio Claro;13/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:55;1;0;0;0;0;0;0;0
Rio Claro;14/04/2023;3 - A - CAIXA ;27;00:05:24;13;11;3;0;0;0;0;0
Rio Claro;14/04/2023;4 - B - CAIXA PREFERENCIAL;5;00:06:55;3;1;0;0;1;0;0;0
Rio Claro;17/04/2023;3 - A - CAIXA ;26;00:02:32;22;3;0;1;0;0;0;0
Rio Claro;17/04/2023;4 - B - CAIXA PREFERENCIAL;6;00:01:30;6;0;0;0;0;0;0;0
Rio Claro;18/04/2023;3 - A - CAIXA ;18;00:06:55;11;4;1;0;2;0;0;0
Rio Claro;18/04/2023;4 - B - CAIXA PREFERENCIAL;6;00:12:27;3;0;1;0;2;0;0;0
Rio Claro;19/04/2023;3 - A - CAIXA ;25;00:03:52;16;8;1;0;0;0;0;0
Rio Claro;19/04/2023;4 - B - CAIXA PREFERENCIAL;10;00:02:00;9;1;0;0;0;0;0;0
Rio Claro;20/04/2023;3 - A - CAIXA ;50;00:05:09;30;11;6;2;1;0;0;0
Rio Claro;20/04/2023;4 - B - CAIXA PREFERENCIAL;6;00:03:27;5;0;1;0;0;0;0;0
Rio Claro;24/04/2023;3 - A - CAIXA ;25;00:02:47;19;6;0;0;0;0;0;0
Rio Claro;24/04/2023;4 - B - CAIXA PREFERENCIAL;8;00:02:36;6;2;0;0;0;0;0;0
Rio Claro;25/04/2023;3 - A - CAIXA ;19;00:02:17;14;5;0;0;0;0;0;0
Rio Claro;25/04/2023;4 - B - CAIXA PREFERENCIAL;3;00:00:46;3;0;0;0;0;0;0;0
Rio Claro;25/04/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:36;1;0;0;0;0;0;0;0
Rio Claro;26/04/2023;3 - A - CAIXA ;22;00:06:09;12;6;0;3;1;0;0;0
Rio Claro;26/04/2023;4 - B - CAIXA PREFERENCIAL;4;00:00:51;4;0;0;0;0;0;0;0
Rio Claro;27/04/2023;3 - A - CAIXA ;20;00:05:30;12;6;0;1;1;0;0;0
Rio Claro;27/04/2023;4 - B - CAIXA PREFERENCIAL;8;00:04:12;6;1;1;0;0;0;0;0
Rio Claro;28/04/2023;3 - A - CAIXA ;23;00:03:39;15;8;0;0;0;0;0;0
Rio Claro;28/04/2023;4 - B - CAIXA PREFERENCIAL;5;00:02:21;5;0;0;0;0;0;0;0
Rio Claro;02/05/2023;3 - A - CAIXA ;27;00:10:26;9;5;5;4;3;1;0;0
Rio Claro;02/05/2023;4 - B - CAIXA PREFERENCIAL;8;00:10:32;2;2;3;0;1;0;0;0
Rio Claro;03/05/2023;3 - A - CAIXA ;24;00:03:27;20;2;1;1;0;0;0;0
Rio Claro;03/05/2023;4 - B - CAIXA PREFERENCIAL;7;00:01:59;6;1;0;0;0;0;0;0
Rio Claro;03/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:40;1;0;0;0;0;0;0;0
Rio Claro;04/05/2023;3 - A - CAIXA ;23;00:02:58;17;5;1;0;0;0;0;0
Rio Claro;04/05/2023;4 - B - CAIXA PREFERENCIAL;5;00:06:22;2;2;0;1;0;0;0;0
Rio Claro;04/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:25;1;0;0;0;0;0;0;0
Rio Claro;05/05/2023;3 - A - CAIXA ;33;00:06:30;16;11;3;1;2;0;0;0
Rio Claro;05/05/2023;4 - B - CAIXA PREFERENCIAL;13;00:02:18;11;2;0;0;0;0;0;0
Rio Claro;05/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:19;1;0;0;0;0;0;0;0
Rio Claro;08/05/2023;3 - A - CAIXA ;25;00:07:41;12;4;3;5;1;0;0;0
Rio Claro;08/05/2023;4 - B - CAIXA PREFERENCIAL;14;00:07:55;8;1;3;0;1;1;0;0
Rio Claro;09/05/2023;3 - A - CAIXA ;21;00:05:54;11;5;3;2;0;0;0;0
Rio Claro;09/05/2023;4 - B - CAIXA PREFERENCIAL;9;00:04:53;6;1;2;0;0;0;0;0
Rio Claro;10/05/2023;3 - A - CAIXA ;20;00:02:26;18;2;0;0;0;0;0;0
Rio Claro;10/05/2023;4 - B - CAIXA PREFERENCIAL;7;00:01:47;6;1;0;0;0;0;0;0
Rio Claro;10/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:07;1;0;0;0;0;0;0;0
Rio Claro;11/05/2023;3 - A - CAIXA ;29;00:02:56;24;4;1;0;0;0;0;0
Rio Claro;11/05/2023;4 - B - CAIXA PREFERENCIAL;8;00:03:27;5;3;0;0;0;0;0;0
Rio Claro;12/05/2023;3 - A - CAIXA ;22;00:05:32;15;4;2;0;1;0;0;0
Rio Claro;12/05/2023;4 - B - CAIXA PREFERENCIAL;7;00:01:48;7;0;0;0;0;0;0;0
Rio Claro;15/05/2023;3 - A - CAIXA ;34;00:11:49;12;8;1;4;7;2;0;0
Rio Claro;15/05/2023;4 - B - CAIXA PREFERENCIAL;10;00:06:34;7;1;0;0;2;0;0;0
Rio Claro;15/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:25;1;0;0;0;0;0;0;0
Rio Claro;16/05/2023;3 - A - CAIXA ;28;00:02:53;23;4;0;0;1;0;0;0
Rio Claro;16/05/2023;4 - B - CAIXA PREFERENCIAL;7;00:02:19;6;1;0;0;0;0;0;0
Rio Claro;17/05/2023;3 - A - CAIXA ;20;00:04:32;13;3;4;0;0;0;0;0
Rio Claro;17/05/2023;4 - B - CAIXA PREFERENCIAL;3;00:11:04;0;2;0;1;0;0;0;0
Rio Claro;18/05/2023;3 - A - CAIXA ;27;00:03:13;21;5;0;1;0;0;0;0
Rio Claro;18/05/2023;4 - B - CAIXA PREFERENCIAL;6;00:03:39;4;2;0;0;0;0;0;0
Rio Claro;19/05/2023;3 - A - CAIXA ;25;00:03:45;19;3;3;0;0;0;0;0
Rio Claro;19/05/2023;4 - B - CAIXA PREFERENCIAL;9;00:02:28;8;0;1;0;0;0;0;0
Rio Claro;19/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio Claro;22/05/2023;3 - A - CAIXA ;29;00:03:42;22;6;1;0;0;0;0;0
Rio Claro;22/05/2023;4 - B - CAIXA PREFERENCIAL;7;00:03:00;5;1;1;0;0;0;0;0
Rio Claro;22/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:13;1;0;0;0;0;0;0;0
Rio Claro;23/05/2023;3 - A - CAIXA ;18;00:03:52;15;1;0;2;0;0;0;0
Rio Claro;23/05/2023;4 - B - CAIXA PREFERENCIAL;7;00:02:30;6;1;0;0;0;0;0;0
Rio Claro;23/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:04:25;1;0;0;0;0;0;0;0
Rio Claro;24/05/2023;3 - A - CAIXA ;17;00:05:07;11;3;1;2;0;0;0;0
Rio Claro;24/05/2023;4 - B - CAIXA PREFERENCIAL;6;00:04:12;4;1;1;0;0;0;0;0
Rio Claro;24/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:00:40;2;0;0;0;0;0;0;0
Rio Claro;25/05/2023;3 - A - CAIXA ;15;00:00:47;15;0;0;0;0;0;0;0
Rio Claro;25/05/2023;4 - B - CAIXA PREFERENCIAL;3;00:01:43;3;0;0;0;0;0;0;0
Rio Claro;26/05/2023;3 - A - CAIXA ;25;00:03:07;20;3;2;0;0;0;0;0
Rio Claro;26/05/2023;4 - B - CAIXA PREFERENCIAL;8;00:02:02;7;1;0;0;0;0;0;0
Rio Claro;29/05/2023;3 - A - CAIXA ;26;00:04:13;22;1;0;1;2;0;0;0
Rio Claro;29/05/2023;4 - B - CAIXA PREFERENCIAL;6;00:03:25;5;0;1;0;0;0;0;0
Rio Claro;29/05/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:10;1;0;0;0;0;0;0;0
Rio Claro;30/05/2023;3 - A - CAIXA ;12;00:06:02;6;4;1;0;1;0;0;0
Rio Claro;30/05/2023;4 - B - CAIXA PREFERENCIAL;15;00:01:57;13;2;0;0;0;0;0;0
Rio Claro;31/05/2023;3 - A - CAIXA ;23;00:06:57;13;4;4;0;2;0;0;0
Rio Claro;31/05/2023;4 - B - CAIXA PREFERENCIAL;14;00:03:58;11;1;2;0;0;0;0;0
Rio das Pedras;02/01/2023;3 - A - CAIXA ;4;00:06:04;3;0;0;1;0;0;0;0
Rio das Pedras;02/01/2023;4 - B - CAIXA PREFERENCIAL;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;02/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:51;1;0;0;0;0;0;0;0
Rio das Pedras;03/01/2023;3 - A - CAIXA ;4;00:07:25;1;1;2;0;0;0;0;0
Rio das Pedras;03/01/2023;4 - B - CAIXA PREFERENCIAL;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;04/01/2023;3 - A - CAIXA ;6;00:13:03;2;2;0;0;0;2;0;0
Rio das Pedras;04/01/2023;4 - B - CAIXA PREFERENCIAL;1;00:06:34;0;1;0;0;0;0;0;0
Rio das Pedras;04/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;05/01/2023;3 - A - CAIXA ;3;00:03:10;2;1;0;0;0;0;0;0
Rio das Pedras;05/01/2023;4 - B - CAIXA PREFERENCIAL;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;05/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;06/01/2023;3 - A - CAIXA ;21;00:15:04;5;2;1;9;2;2;0;0
Rio das Pedras;06/01/2023;4 - B - CAIXA PREFERENCIAL;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;06/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:03:37;1;1;0;0;0;0;0;0
Rio das Pedras;09/01/2023;3 - A - CAIXA ;16;00:12:51;5;1;5;1;3;1;0;0
Rio das Pedras;09/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:13:57;1;1;0;1;0;1;0;0
Rio das Pedras;09/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:21:15;0;0;0;0;1;0;0;0
Rio das Pedras;10/01/2023;3 - A - CAIXA ;7;00:10:17;3;1;0;2;1;0;0;0
Rio das Pedras;10/01/2023;4 - B - CAIXA PREFERENCIAL;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;10/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;11/01/2023;3 - A - CAIXA ;17;00:13:42;5;2;1;4;5;0;0;0
Rio das Pedras;11/01/2023;4 - B - CAIXA PREFERENCIAL;2;00:07:06;1;0;1;0;0;0;0;0
Rio das Pedras;11/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:05:34;0;1;0;0;0;0;0;0
Rio das Pedras;12/01/2023;3 - A - CAIXA ;8;00:07:53;5;1;0;0;2;0;0;0
Rio das Pedras;12/01/2023;4 - B - CAIXA PREFERENCIAL;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;13/01/2023;3 - A - CAIXA ;3;00:11:46;0;1;1;1;0;0;0;0
Rio das Pedras;13/01/2023;4 - B - CAIXA PREFERENCIAL;2;00:03:41;2;0;0;0;0;0;0;0
Rio das Pedras;16/01/2023;3 - A - CAIXA ;6;00:10:33;3;1;1;0;0;1;0;0
Rio das Pedras;16/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:16:02;1;0;2;0;0;1;0;0
Rio das Pedras;16/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:06:52;1;0;1;0;0;0;0;0
Rio das Pedras;17/01/2023;3 - A - CAIXA ;5;00:03:02;5;0;0;0;0;0;0;0
Rio das Pedras;17/01/2023;4 - B - CAIXA PREFERENCIAL;2;00:08:19;0;1;1;0;0;0;0;0
Rio das Pedras;17/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;18/01/2023;3 - A - CAIXA ;14;00:03:32;10;3;0;0;1;0;0;0
Rio das Pedras;18/01/2023;4 - B - CAIXA PREFERENCIAL;3;00:03:03;2;1;0;0;0;0;0;0
Rio das Pedras;19/01/2023;3 - A - CAIXA ;29;00:07:41;14;7;3;1;4;0;0;0
Rio das Pedras;19/01/2023;4 - B - CAIXA PREFERENCIAL;6;00:06:48;2;3;1;0;0;0;0;0
Rio das Pedras;19/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;20/01/2023;3 - A - CAIXA ;24;00:05:35;14;5;3;1;1;0;0;0
Rio das Pedras;20/01/2023;4 - B - CAIXA PREFERENCIAL;8;00:07:46;4;1;2;0;1;0;0;0
Rio das Pedras;23/01/2023;3 - A - CAIXA ;24;00:07:42;11;3;6;3;1;0;0;0
Rio das Pedras;23/01/2023;4 - B - CAIXA PREFERENCIAL;5;00:08:07;2;1;1;1;0;0;0;0
Rio das Pedras;23/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:15:11;0;0;0;1;0;0;0;0
Rio das Pedras;24/01/2023;3 - A - CAIXA ;27;00:03:06;20;7;0;0;0;0;0;0
Rio das Pedras;24/01/2023;4 - B - CAIXA PREFERENCIAL;3;00:01:42;3;0;0;0;0;0;0;0
Rio das Pedras;24/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:03:19;1;0;0;0;0;0;0;0
Rio das Pedras;25/01/2023;3 - A - CAIXA ;27;00:04:05;20;3;3;1;0;0;0;0
Rio das Pedras;25/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:03:55;3;0;1;0;0;0;0;0
Rio das Pedras;26/01/2023;3 - A - CAIXA ;17;00:03:53;12;2;3;0;0;0;0;0
Rio das Pedras;26/01/2023;4 - B - CAIXA PREFERENCIAL;6;00:01:28;6;0;0;0;0;0;0;0
Rio das Pedras;27/01/2023;3 - A - CAIXA ;22;00:02:52;18;4;0;0;0;0;0;0
Rio das Pedras;27/01/2023;4 - B - CAIXA PREFERENCIAL;3;00:01:51;3;0;0;0;0;0;0;0
Rio das Pedras;27/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:10;1;0;0;0;0;0;0;0
Rio das Pedras;30/01/2023;3 - A - CAIXA ;24;00:06:57;14;1;5;1;3;0;0;0
Rio das Pedras;30/01/2023;4 - B - CAIXA PREFERENCIAL;5;00:07:06;1;3;1;0;0;0;0;0
Rio das Pedras;30/01/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:00:30;1;0;0;0;0;0;0;0
Rio das Pedras;31/01/2023;3 - A - CAIXA ;17;00:10:01;3;9;1;2;2;0;0;0
Rio das Pedras;31/01/2023;4 - B - CAIXA PREFERENCIAL;4;00:04:48;3;0;1;0;0;0;0;0
Rio das Pedras;01/02/2023;3 - A - CAIXA ;17;00:06:30;10;3;2;1;0;1;0;0
Rio das Pedras;01/02/2023;4 - B - CAIXA PREFERENCIAL;2;00:07:16;0;2;0;0;0;0;0;0
Rio das Pedras;02/02/2023;3 - A - CAIXA ;10;00:05:53;4;4;2;0;0;0;0;0
Rio das Pedras;02/02/2023;4 - B - CAIXA PREFERENCIAL;2;00:06:16;1;0;1;0;0;0;0;0
Rio das Pedras;03/02/2023;3 - A - CAIXA ;6;00:03:38;4;2;0;0;0;0;0;0
Rio das Pedras;03/02/2023;4 - B - CAIXA PREFERENCIAL;2;00:08:03;0;2;0;0;0;0;0;0
Rio das Pedras;03/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;06/02/2023;3 - A - CAIXA ;29;00:17:04;8;3;6;2;4;3;2;1
Rio das Pedras;06/02/2023;4 - B - CAIXA PREFERENCIAL;13;00:15:33;2;3;1;4;2;1;0;0
Rio das Pedras;06/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:08:15;1;0;0;1;0;0;0;0
Rio das Pedras;07/02/2023;3 - A - CAIXA ;25;00:15:16;4;4;8;2;4;3;0;0
Rio das Pedras;07/02/2023;4 - B - CAIXA PREFERENCIAL;12;00:10:13;3;2;3;4;0;0;0;0
Rio das Pedras;07/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:07:10;0;1;0;0;0;0;0;0
Rio das Pedras;08/02/2023;3 - A - CAIXA ;12;00:08:20;6;3;0;2;1;0;0;0
Rio das Pedras;08/02/2023;4 - B - CAIXA PREFERENCIAL;2;00:00:12;2;0;0;0;0;0;0;0
Rio das Pedras;08/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:45;1;0;0;0;0;0;0;0
Rio das Pedras;09/02/2023;3 - A - CAIXA ;6;00:02:27;5;0;1;0;0;0;0;0
Rio das Pedras;09/02/2023;4 - B - CAIXA PREFERENCIAL;1;00:01:43;1;0;0;0;0;0;0;0
Rio das Pedras;10/02/2023;3 - A - CAIXA ;9;00:05:03;6;2;0;1;0;0;0;0
Rio das Pedras;10/02/2023;4 - B - CAIXA PREFERENCIAL;1;00:02:15;1;0;0;0;0;0;0;0
Rio das Pedras;10/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;13/02/2023;3 - A - CAIXA ;18;00:09:23;5;5;4;3;1;0;0;0
Rio das Pedras;13/02/2023;4 - B - CAIXA PREFERENCIAL;1;00:09:46;0;1;0;0;0;0;0;0
Rio das Pedras;13/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;14/02/2023;3 - A - CAIXA ;6;00:05:41;4;0;2;0;0;0;0;0
Rio das Pedras;14/02/2023;4 - B - CAIXA PREFERENCIAL;1;00:08:49;0;1;0;0;0;0;0;0
Rio das Pedras;15/02/2023;3 - A - CAIXA ;5;00:04:27;4;0;0;1;0;0;0;0
Rio das Pedras;15/02/2023;4 - B - CAIXA PREFERENCIAL;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;15/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;16/02/2023;3 - A - CAIXA ;8;00:06:19;3;3;2;0;0;0;0;0
Rio das Pedras;16/02/2023;4 - B - CAIXA PREFERENCIAL;3;00:02:44;2;1;0;0;0;0;0;0
Rio das Pedras;16/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:07:25;0;1;0;0;0;0;0;0
Rio das Pedras;17/02/2023;3 - A - CAIXA ;6;00:07:38;4;1;0;0;1;0;0;0
Rio das Pedras;17/02/2023;4 - B - CAIXA PREFERENCIAL;1;00:03:34;1;0;0;0;0;0;0;0
Rio das Pedras;22/02/2023;3 - A - CAIXA ;6;00:13:13;1;1;2;0;2;0;0;0
Rio das Pedras;22/02/2023;4 - B - CAIXA PREFERENCIAL;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;22/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;23/02/2023;3 - A - CAIXA ;3;00:05:08;1;2;0;0;0;0;0;0
Rio das Pedras;23/02/2023;4 - B - CAIXA PREFERENCIAL;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;23/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;24/02/2023;3 - A - CAIXA ;5;00:07:46;2;2;0;0;1;0;0;0
Rio das Pedras;24/02/2023;4 - B - CAIXA PREFERENCIAL;5;00:05:58;3;1;0;1;0;0;0;0
Rio das Pedras;27/02/2023;3 - A - CAIXA ;9;00:14:22;2;1;1;3;2;0;0;0
Rio das Pedras;27/02/2023;4 - B - CAIXA PREFERENCIAL;1;00:25:04;0;0;0;0;1;0;0;0
Rio das Pedras;27/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:01:10;1;0;0;0;0;0;0;0
Rio das Pedras;28/02/2023;3 - A - CAIXA ;5;00:04:50;4;0;0;1;0;0;0;0
Rio das Pedras;28/02/2023;4 - B - CAIXA PREFERENCIAL;2;00:01:43;2;0;0;0;0;0;0;0
Rio das Pedras;28/02/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:10;1;0;0;0;0;0;0;0
Rio das Pedras;01/03/2023;3 - A - CAIXA ;4;00:02:15;3;1;0;0;0;0;0;0
Rio das Pedras;01/03/2023;4 - B - CAIXA PREFERENCIAL;1;00:04:25;1;0;0;0;0;0;0;0
Rio das Pedras;01/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:05:28;0;1;0;0;0;0;0;0
Rio das Pedras;02/03/2023;3 - A - CAIXA ;6;00:03:53;4;2;0;0;0;0;0;0
Rio das Pedras;02/03/2023;4 - B - CAIXA PREFERENCIAL;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;02/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;03/03/2023;3 - A - CAIXA ;17;00:07:12;7;7;1;1;1;0;0;0
Rio das Pedras;03/03/2023;4 - B - CAIXA PREFERENCIAL;6;00:07:45;3;1;0;1;1;0;0;0
Rio das Pedras;03/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:08:03;0;1;0;0;0;0;0;0
Rio das Pedras;06/03/2023;3 - A - CAIXA ;38;00:17:29;5;5;10;4;8;6;0;0
Rio das Pedras;06/03/2023;4 - B - CAIXA PREFERENCIAL;6;00:18:06;0;0;1;3;2;0;0;0
Rio das Pedras;06/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;2;00:10:15;1;0;0;1;0;0;0;0
Rio das Pedras;07/03/2023;3 - A - CAIXA ;28;00:10:37;10;4;6;5;1;2;0;0
Rio das Pedras;07/03/2023;4 - B - CAIXA PREFERENCIAL;6;00:07:50;3;2;0;0;1;0;0;0
Rio das Pedras;07/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;1;00:02:58;1;0;0;0;0;0;0;0
Rio das Pedras;08/03/2023;3 - A - CAIXA ;12;00:11:59;2;4;2;2;2;0;0;0
Rio das Pedras;08/03/2023;4 - B - CAIXA PREFERENCIAL;1;00:11:26;0;0;1;0;0;0;0;0
Rio das Pedras;08/03/2023;6 - C - CAIXA PREFERENCIAL + 80 ANOS;0;00:00:00;0;0;0;0;0;0;0;0
Rio das Pedras;09/03/2023;3 - A - CAIXA ;16;00:09:03;8;2;2;2;2;0;0;0
